sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_300_seed_23,PPM,0.572466568639163,0.560604856371113
Normal_4_equil_FALSE_pn_300_seed_23,PPM_window5,0.864561285402149,0.852545323421838
Normal_4_equil_FALSE_pn_300_seed_23,PPM_window10,0.864561285402149,0.852545323421838
Normal_4_equil_FALSE_pn_300_seed_23,PPI,0.864561285402149,0.852545323421838
Normal_4_equil_FALSE_pn_300_seed_23,PPI_window5,0.864561285402149,0.852545323421838
Normal_4_equil_FALSE_pn_300_seed_23,PPI_window10,0.864561285402149,0.852545323421838
Normal_4_equil_FALSE_pn_300_seed_23,ALDUQ,-0.0180292052109531,-0.01677838598224
Normal_4_equil_FALSE_pn_300_seed_23,ALDUQ_window5,0.174496950434582,0.162313261548723
Normal_4_equil_FALSE_pn_300_seed_23,ALDUQ_window10,0.174496950434582,0.162313261548723
Normal_4_equil_FALSE_pn_300_seed_23,chull,0.387586413023504,0.305454405045044
Normal_4_equil_FALSE_pn_300_seed_23,chull_window5,0.421148361320518,0.349327859817489
Normal_4_equil_FALSE_pn_300_seed_23,chull_window10,0.546173127081297,0.444804458412986
