sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_300_seed_14,PPM,0.4388621914224,0.42848916079324
Normal_5_equil_FALSE_pn_300_seed_14,PPM_window5,0.665886058611497,0.65476079917306
Normal_5_equil_FALSE_pn_300_seed_14,PPM_window10,0.665886058611497,0.65476079917306
Normal_5_equil_FALSE_pn_300_seed_14,PPI,0.593197278911565,0.584944323357345
Normal_5_equil_FALSE_pn_300_seed_14,PPI_window5,0.593197278911565,0.584944323357345
Normal_5_equil_FALSE_pn_300_seed_14,PPI_window10,0.796598639455782,0.791065193283274
Normal_5_equil_FALSE_pn_300_seed_14,ALDUQ,-0.0186617837240416,-0.0179992935479586
Normal_5_equil_FALSE_pn_300_seed_14,ALDUQ_window5,0.324794960210431,0.311061765841106
Normal_5_equil_FALSE_pn_300_seed_14,ALDUQ_window10,0.324794960210431,0.311061765841106
Normal_5_equil_FALSE_pn_300_seed_14,chull,0.278280358742901,0.203803286993203
Normal_5_equil_FALSE_pn_300_seed_14,chull_window5,0.515262153591411,0.399762380133749
Normal_5_equil_FALSE_pn_300_seed_14,chull_window10,0.515262153591411,0.399762380133749
