sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_500_seed_28,PPM,0.393939393939394,0.389091900398382
Normal_5_equil_FALSE_pn_500_seed_28,PPM_window5,0.797979797979798,0.794715092036703
Normal_5_equil_FALSE_pn_500_seed_28,PPM_window10,1,1
Normal_5_equil_FALSE_pn_500_seed_28,PPI,0.91194837115367,0.906227514935939
Normal_5_equil_FALSE_pn_500_seed_28,PPI_window5,0.91194837115367,0.906227514935939
Normal_5_equil_FALSE_pn_500_seed_28,PPI_window10,0.91194837115367,0.906227514935939
Normal_5_equil_FALSE_pn_500_seed_28,ALDUQ,-0.00902550601789804,-0.00884050373742295
Normal_5_equil_FALSE_pn_500_seed_28,ALDUQ_window5,0.216612144429553,0.212150129351019
Normal_5_equil_FALSE_pn_500_seed_28,ALDUQ_window10,0.216612144429553,0.212150129351019
Normal_5_equil_FALSE_pn_500_seed_28,chull,0.304278831186839,0.240196528397381
Normal_5_equil_FALSE_pn_500_seed_28,chull_window5,0.313885180771648,0.252523562033979
Normal_5_equil_FALSE_pn_500_seed_28,chull_window10,0.424798672210392,0.34325546436973
