sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_500_seed_32,PPM,1,1
Normal_5_equil_TRUE_pn_500_seed_32,PPM_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_32,PPM_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_32,PPI,1,1
Normal_5_equil_TRUE_pn_500_seed_32,PPI_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_32,PPI_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_32,ALDUQ,-0.0119758945434469,-0.0115620483115126
Normal_5_equil_TRUE_pn_500_seed_32,ALDUQ_window5,0.330192520983608,0.320097639659475
Normal_5_equil_TRUE_pn_500_seed_32,ALDUQ_window10,0.501276728747136,0.488000356694788
Normal_5_equil_TRUE_pn_500_seed_32,chull,0.420659877466687,0.286531099140297
Normal_5_equil_TRUE_pn_500_seed_32,chull_window5,0.438085827115181,0.30829792687197
Normal_5_equil_TRUE_pn_500_seed_32,chull_window10,0.45769658728016,0.333163101643567
