sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_200_seed_6,PPM,0.744871794871795,0.737024185581344
Normal_4_equil_FALSE_pn_200_seed_6,PPM_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_6,PPM_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_6,PPI,0.744871794871795,0.737024185581344
Normal_4_equil_FALSE_pn_200_seed_6,PPI_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_6,PPI_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_6,ALDUQ,-0.0273470884714122,-0.0249918713471996
Normal_4_equil_FALSE_pn_200_seed_6,ALDUQ_window5,0.167012576021839,0.152448694388921
Normal_4_equil_FALSE_pn_200_seed_6,ALDUQ_window10,0.36137224051509,0.333854412431994
Normal_4_equil_FALSE_pn_200_seed_6,chull,0.365992716999015,0.272005292504394
Normal_4_equil_FALSE_pn_200_seed_6,chull_window5,0.541748211127969,0.431238681950775
Normal_4_equil_FALSE_pn_200_seed_6,chull_window10,0.541748211127969,0.431238681950775
