sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_500_seed_50,PPM,1,1
Normal_4_equil_FALSE_pn_500_seed_50,PPM_window5,1,1
Normal_4_equil_FALSE_pn_500_seed_50,PPM_window10,1,1
Normal_4_equil_FALSE_pn_500_seed_50,PPI,1,1
Normal_4_equil_FALSE_pn_500_seed_50,PPI_window5,1,1
Normal_4_equil_FALSE_pn_500_seed_50,PPI_window10,1,1
Normal_4_equil_FALSE_pn_500_seed_50,ALDUQ,0.0995429146952645,0.071358378772111
Normal_4_equil_FALSE_pn_500_seed_50,ALDUQ_window5,0.0995429146952645,0.071358378772111
Normal_4_equil_FALSE_pn_500_seed_50,ALDUQ_window10,0.216970608390151,0.156284958597495
Normal_4_equil_FALSE_pn_500_seed_50,chull,0.309106308107659,0.210843636583532
Normal_4_equil_FALSE_pn_500_seed_50,chull_window5,0.439926531974776,0.313352074116224
Normal_4_equil_FALSE_pn_500_seed_50,chull_window10,0.439926531974776,0.313352074116224
