sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_300_seed_47,PPM,1,1
Normal_4_equil_TRUE_pn_300_seed_47,PPM_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_47,PPM_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_47,PPI,1,1
Normal_4_equil_TRUE_pn_300_seed_47,PPI_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_47,PPI_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_47,ALDUQ,-0.0135135135135135,-0.013234986463588
Normal_4_equil_TRUE_pn_300_seed_47,ALDUQ_window5,-0.0135135135135135,-0.013234986463588
Normal_4_equil_TRUE_pn_300_seed_47,ALDUQ_window10,0.239864864864865,0.234868785906777
Normal_4_equil_TRUE_pn_300_seed_47,chull,0.460121409751504,0.331775283202753
Normal_4_equil_TRUE_pn_300_seed_47,chull_window5,0.48976000741676,0.370272133235325
Normal_4_equil_TRUE_pn_300_seed_47,chull_window10,0.48976000741676,0.370272133235325
