sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_300_seed_19,PPM,0.665886058611497,0.65476079917306
Normal_4_equil_FALSE_pn_300_seed_19,PPM_window5,0.892909925800593,0.884142700623392
Normal_4_equil_FALSE_pn_300_seed_19,PPM_window10,0.892909925800593,0.884142700623392
Normal_4_equil_FALSE_pn_300_seed_19,PPI,0.665886058611497,0.65476079917306
Normal_4_equil_FALSE_pn_300_seed_19,PPI_window5,0.892909925800593,0.884142700623392
Normal_4_equil_FALSE_pn_300_seed_19,PPI_window10,0.892909925800593,0.884142700623392
Normal_4_equil_FALSE_pn_300_seed_19,ALDUQ,0.280371851876177,0.272622904127856
Normal_4_equil_FALSE_pn_300_seed_19,ALDUQ_window5,0.280371851876177,0.272622904127856
Normal_4_equil_FALSE_pn_300_seed_19,ALDUQ_window10,0.280371851876177,0.272622904127856
Normal_4_equil_FALSE_pn_300_seed_19,chull,0.421148361320518,0.349327859817489
Normal_4_equil_FALSE_pn_300_seed_19,chull_window5,0.62599074017086,0.551176595683596
Normal_4_equil_FALSE_pn_300_seed_19,chull_window10,0.660992804619646,0.59745222608898
