sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_300_seed_39,PPM,1,1
Normal_4_equil_TRUE_pn_300_seed_39,PPM_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_39,PPM_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_39,PPI,1,1
Normal_4_equil_TRUE_pn_300_seed_39,PPI_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_39,PPI_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_39,ALDUQ,0.208413321656341,0.144543242559268
Normal_4_equil_TRUE_pn_300_seed_39,ALDUQ_window5,0.460121409751504,0.331775283202753
Normal_4_equil_TRUE_pn_300_seed_39,ALDUQ_window10,0.460121409751504,0.331775283202753
Normal_4_equil_TRUE_pn_300_seed_39,chull,0.413233191747312,0.272475655235476
Normal_4_equil_TRUE_pn_300_seed_39,chull_window5,0.447054529659785,0.315025728027884
Normal_4_equil_TRUE_pn_300_seed_39,chull_window10,0.447054529659785,0.315025728027884
