sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_300_seed_35,PPM,1,1
Normal_4_equil_TRUE_pn_300_seed_35,PPM_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_35,PPM_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_35,PPI,1,1
Normal_4_equil_TRUE_pn_300_seed_35,PPI_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_35,PPI_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_35,ALDUQ,-0.0166068055348313,-0.0158102292640719
Normal_4_equil_TRUE_pn_300_seed_35,ALDUQ_window5,-0.0166068055348313,-0.0158102292640719
Normal_4_equil_TRUE_pn_300_seed_35,ALDUQ_window10,-0.0166068055348313,-0.0158102292640719
Normal_4_equil_TRUE_pn_300_seed_35,chull,0.460121409751504,0.331775283202753
Normal_4_equil_TRUE_pn_300_seed_35,chull_window5,0.48976000741676,0.370272133235325
Normal_4_equil_TRUE_pn_300_seed_35,chull_window10,0.506711709709532,0.392542465168624
