sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_100_seed_38,PPM,0.521647832705343,0.4896630310923
Normal_6_equil_FALSE_pn_100_seed_38,PPM_window5,0.908053634709301,0.893635031743448
Normal_6_equil_FALSE_pn_100_seed_38,PPM_window10,0.908053634709301,0.893635031743448
Normal_6_equil_FALSE_pn_100_seed_38,PPI,0.822695035460993,0.803897313502343
Normal_6_equil_FALSE_pn_100_seed_38,PPI_window5,1,1
Normal_6_equil_FALSE_pn_100_seed_38,PPI_window10,1,1
Normal_6_equil_FALSE_pn_100_seed_38,ALDUQ,0.0957189547083764,0.0821739412059499
Normal_6_equil_FALSE_pn_100_seed_38,ALDUQ_window5,0.425784315771743,0.389678483886694
Normal_6_equil_FALSE_pn_100_seed_38,ALDUQ_window10,0.920882357366793,0.907186128885995
Normal_6_equil_FALSE_pn_100_seed_38,chull,0.314908917848202,0.258280888547675
Normal_6_equil_FALSE_pn_100_seed_38,chull_window5,0.336860768426608,0.285095320623917
Normal_6_equil_FALSE_pn_100_seed_38,chull_window10,0.336860768426608,0.285095320623917
