sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_200_seed_1,PPM,0.3125,0.298863140973243
Normal_6_equil_FALSE_pn_200_seed_1,PPM_window5,0.828125,0.819180494250994
Normal_6_equil_FALSE_pn_200_seed_1,PPM_window10,1,1
Normal_6_equil_FALSE_pn_200_seed_1,PPI,0.910502907211971,0.901647483388431
Normal_6_equil_FALSE_pn_200_seed_1,PPI_window5,0.910502907211971,0.901647483388431
Normal_6_equil_FALSE_pn_200_seed_1,PPI_window10,0.910502907211971,0.901647483388431
Normal_6_equil_FALSE_pn_200_seed_1,ALDUQ,-0.0524142418360959,-0.04086331392187
Normal_6_equil_FALSE_pn_200_seed_1,ALDUQ_window5,0.271898879524748,0.217201970521569
Normal_6_equil_FALSE_pn_200_seed_1,ALDUQ_window10,0.380003253311695,0.307524820076772
Normal_6_equil_FALSE_pn_200_seed_1,chull,0.488107627098643,0.399998213669005
Normal_6_equil_FALSE_pn_200_seed_1,chull_window5,0.525931313117989,0.450883662752456
Normal_6_equil_FALSE_pn_200_seed_1,chull_window10,0.525931313117989,0.450883662752456
