sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_500_seed_27,PPM,1,1
Normal_5_equil_TRUE_pn_500_seed_27,PPM_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_27,PPM_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_27,PPI,1,1
Normal_5_equil_TRUE_pn_500_seed_27,PPI_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_27,PPI_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_27,ALDUQ,-0.0119758945434469,-0.0115620483115126
Normal_5_equil_TRUE_pn_500_seed_27,ALDUQ_window5,0.159108313220081,0.153576837990708
Normal_5_equil_TRUE_pn_500_seed_27,ALDUQ_window10,0.159108313220081,0.153576837990708
Normal_5_equil_TRUE_pn_500_seed_27,chull,0.468473479810312,0.34697191820298
Normal_5_equil_TRUE_pn_500_seed_27,chull_window5,0.468473479810312,0.34697191820298
Normal_5_equil_TRUE_pn_500_seed_27,chull_window10,0.505682751523848,0.395273660542583
