sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_300_seed_15,PPM,1,1
Normal_5_equil_TRUE_pn_300_seed_15,PPM_window5,1,1
Normal_5_equil_TRUE_pn_300_seed_15,PPM_window10,1,1
Normal_5_equil_TRUE_pn_300_seed_15,PPI,1,1
Normal_5_equil_TRUE_pn_300_seed_15,PPI_window5,1,1
Normal_5_equil_TRUE_pn_300_seed_15,PPI_window10,1,1
Normal_5_equil_TRUE_pn_300_seed_15,ALDUQ,-0.0215490218716919,-0.0201375157248125
Normal_5_equil_TRUE_pn_300_seed_15,ALDUQ_window5,0.301686306203686,0.283907758326646
Normal_5_equil_TRUE_pn_300_seed_15,ALDUQ_window10,0.463303970241375,0.439211459460844
Normal_5_equil_TRUE_pn_300_seed_15,chull,0.441492077207834,0.303303454021661
Normal_5_equil_TRUE_pn_300_seed_15,chull_window5,0.47453303158258,0.346057712624763
Normal_5_equil_TRUE_pn_300_seed_15,chull_window10,0.487122300447455,0.36257402289775
