sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_300_seed_29,PPM,0.398530398428148,0.38204633070289
Normal_4_equil_FALSE_pn_300_seed_29,PPM_window5,0.606127243602392,0.585218811279528
Normal_4_equil_FALSE_pn_300_seed_29,PPM_window10,0.606127243602392,0.585218811279528
Normal_4_equil_FALSE_pn_300_seed_29,PPI,0.746610169491525,0.741457190991871
Normal_4_equil_FALSE_pn_300_seed_29,PPI_window5,0.746610169491525,0.741457190991871
Normal_4_equil_FALSE_pn_300_seed_29,PPI_window10,0.746610169491525,0.741457190991871
Normal_4_equil_FALSE_pn_300_seed_29,ALDUQ,0.161093779089592,0.146152377384651
Normal_4_equil_FALSE_pn_300_seed_29,ALDUQ_window5,0.341494677770447,0.312194717837878
Normal_4_equil_FALSE_pn_300_seed_29,ALDUQ_window10,0.341494677770447,0.312194717837878
Normal_4_equil_FALSE_pn_300_seed_29,chull,0.387586413023504,0.305454405045044
Normal_4_equil_FALSE_pn_300_seed_29,chull_window5,0.421148361320518,0.349327859817489
Normal_4_equil_FALSE_pn_300_seed_29,chull_window10,0.421148361320518,0.349327859817489
