sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_500_seed_7,PPM,0.15650406504065,0.153243226126849
Normal_6_equil_TRUE_pn_500_seed_7,PPM_window5,0.66260162601626,0.657132912874314
Normal_6_equil_TRUE_pn_500_seed_7,PPM_window10,0.83130081300813,0.827872393507753
Normal_6_equil_TRUE_pn_500_seed_7,PPI,0.32520325203252,0.319818329183862
Normal_6_equil_TRUE_pn_500_seed_7,PPI_window5,0.66260162601626,0.657132912874314
Normal_6_equil_TRUE_pn_500_seed_7,PPI_window10,0.83130081300813,0.827872393507753
Normal_6_equil_TRUE_pn_500_seed_7,ALDUQ,-0.014981658695275,-0.014274406481545
Normal_6_equil_TRUE_pn_500_seed_7,ALDUQ_window5,0.261346712795353,0.250038924013577
Normal_6_equil_TRUE_pn_500_seed_7,ALDUQ_window10,0.399510898540667,0.383875546870217
Normal_6_equil_TRUE_pn_500_seed_7,chull,0.311767524489074,0.231329594405303
Normal_6_equil_TRUE_pn_500_seed_7,chull_window5,0.501852348233382,0.387756209128844
Normal_6_equil_TRUE_pn_500_seed_7,chull_window10,0.513671191645381,0.403299301985896
