sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_200_seed_28,PPM,1,1
Normal_4_equil_FALSE_pn_200_seed_28,PPM_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_28,PPM_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_28,PPI,1,1
Normal_4_equil_FALSE_pn_200_seed_28,PPI_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_28,PPI_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_28,ALDUQ,-0.0204081632653061,-0.0197676057240221
Normal_4_equil_FALSE_pn_200_seed_28,ALDUQ_window5,0.489795918367347,0.479493617911697
Normal_4_equil_FALSE_pn_200_seed_28,ALDUQ_window10,0.744897959183674,0.737091164149276
Normal_4_equil_FALSE_pn_200_seed_28,chull,0.2922069815317,0.180223868914913
Normal_4_equil_FALSE_pn_200_seed_28,chull_window5,0.428571428571429,0.282011059257226
Normal_4_equil_FALSE_pn_200_seed_28,chull_window10,0.428571428571429,0.282011059257226
